issue_id,title,description,issue_type,status,priority,assignee,team,story_points,dependencies,updated_at
ISS-0239,Replace add_to_log with an event trigger - mod_feedback,,story,todo,medium,Dev_2,ml_team,3,,2026-02-18
ISS-0240,Replace add_to_log with an event trigger - mod_chat,,story,done,medium,Dev_5,ml_team,3,,2026-02-23
ISS-0241,Replace add_to_log with an event trigger - mod_choice,,story,in_progress,medium,Dev_4,devops,3,,2026-02-17
ISS-0242,Replace add_to_log with an event trigger - webservices,,story,in_progress,medium,Dev_1,devops,3,,2026-02-24
ISS-0243,Replace add_to_log with an event trigger - misc,,story,in_progress,medium,Dev_1,frontend,3,,2026-02-22
ISS-0244,Replace add_to_log with an event trigger - course reports,,story,todo,medium,Dev_2,frontend,3,,2026-02-18
ISS-0245,Replace add_to_log with an event trigger - notes,,story,done,medium,Dev_3,ml_team,3,,2026-02-15
ISS-0246,Replace add_to_log with an event trigger - mod_lesson,,story,done,medium,Dev_2,devops,3,,2026-02-20
ISS-0247,Replace add_to_log with an event trigger - mod_assign,,story,in_progress,medium,Dev_2,ml_team,3,ISS-8523,2026-02-14
ISS-0248,Replace add_to_log with an event trigger - mod_scorm,,story,in_progress,medium,Dev_5,ml_team,3,ISS-19491,2026-02-24
ISS-0249,Replace add_to_log with an event trigger - mod_assignment,,story,done,medium,Dev_2,ml_team,3,,2026-02-23
ISS-0250,Replace add_to_log with an event trigger - mod_wiki,,story,done,medium,Dev_4,frontend,3,,2026-02-18
ISS-0251,Replace add_to_log with an event trigger - mod_glossary,,story,done,medium,Dev_3,backend,3,ISS-14310,2026-02-22
ISS-0252,Replace add_to_log with an event trigger - mod_book,,story,todo,medium,Dev_5,backend,3,,2026-02-15
ISS-0253,Replace add_to_log with an event trigger - mod_data,,story,todo,medium,Dev_4,ml_team,3,ISS-14743,2026-02-28
ISS-0254,Replace add_to_log with an event trigger - mod_forum,,story,done,medium,Dev_2,backend,3,ISS-23115,2026-02-16
ISS-0255,Replace add_to_log with an event trigger - mod_quiz,,story,todo,medium,Dev_3,frontend,3,,2026-02-25
ISS-0256,Upgrade TCPDF to tcpdf_6_0_031,,task,todo,medium,Dev_4,ml_team,3,,2026-02-14
ISS-0257,core_enrol_get_course_enrolment_methods() webservice,,task,todo,medium,Dev_4,frontend,3,,2026-02-21
ISS-0258,Hardcoded timeout parameter in the repository plugin,,task,done,medium,Dev_1,ml_team,3,ISS-13946,2026-02-24
ISS-0259,"Remove deprecated calls to get_plugin_types(), get_plugin_list() etc",,task,in_progress,medium,Dev_5,devops,3,,2026-02-28
ISS-0260,Long Block Titles Overflow in Clean,,task,todo,medium,Dev_3,ml_team,3,,2026-02-15
ISS-0261,Incorrect backup setting names in automated backups,,task,done,medium,Dev_1,backend,3,,2026-02-23
ISS-0262,Activity Chooser should better support subtypes,,task,done,medium,Dev_4,backend,3,,2026-02-22
ISS-0263,Add unit tests for core_files_external::upload,,story,done,medium,Dev_2,ml_team,3,ISS-6695,2026-02-25
ISS-0264,Enable activity chooser on mobile screens.,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-21
ISS-0265,"META: Evaluate Remote-Learner ELIS ""hacks"" for core",,task,done,medium,Dev_3,devops,3,,2026-02-15
ISS-0266,Integrate Outcomes stage 2 into core,,task,todo,medium,Dev_3,frontend,3,,2026-02-28
ISS-0267,Files with spaces that are url encoded to %20 don't download under IIS,,task,done,medium,Dev_4,ml_team,3,,2026-02-27
ISS-0268,Error in Courses block when the user is enrolled in courses from other servers by MNet,,task,in_progress,medium,Dev_2,frontend,3,,2026-02-20
ISS-0269,Remove deprecated icons,,task,in_progress,medium,Dev_3,backend,3,ISS-4757,2026-02-25
ISS-0270,"Revert the ""collapsible editor"" to use the standard editor again (revert MDL-38614)",,task,in_progress,medium,Dev_2,ml_team,3,ISS-3544,2026-02-22
ISS-0271,META: Add/rescale headings for activities and resources page,,story,todo,medium,Dev_4,frontend,3,,2026-02-28
ISS-0272,Allow an editor plugin to be chosen per profile,,task,done,medium,Dev_5,devops,3,ISS-21786,2026-02-18
ISS-0273,setting up the default for My Home page produces block/course_overview:addinstance notice,,story,done,medium,Dev_4,frontend,3,,2026-02-17
ISS-0274,Make Bootstrapbase breadcrumb seperator respect $THEME->rarrow,,task,done,medium,Dev_2,frontend,3,,2026-02-27
ISS-0275,Add events for when a grade has been created/updated,,story,in_progress,medium,Dev_4,devops,3,,2026-02-22
ISS-0276,Clean theme / navigation menu / current course: a long shortname will be displayed over the main content,,task,done,medium,Dev_2,backend,3,ISS-17490,2026-02-15
ISS-0277,Front Page Dropdown Arrow not Functioning (backport MDL-38661),,task,done,medium,Dev_5,ml_team,3,ISS-12105,2026-02-22
ISS-0278,Clean theme: Resizing 3 column page with all blocks on the left is not displayed correctly,,task,done,medium,Dev_5,frontend,3,,2026-02-19
ISS-0279,"Login panel should be placed on the right side, in RTL mode (theme/clean, bootstrap)",,task,done,medium,Dev_3,frontend,3,ISS-1357,2026-02-20
ISS-0280,Extract icons from TinyMCE 4.0,,task,done,medium,Dev_5,frontend,3,,2026-02-28
ISS-0281,Create Icons from TinyMCE vector,,task,done,medium,Dev_2,ml_team,3,ISS-15575,2026-02-20
ISS-0282,user_logout event is not triggered when using CAS authentication with CAS logout option set to yes,,task,done,medium,Dev_2,ml_team,3,,2026-02-25
ISS-0283,Implement Icons for TinyMCE 3.*,,story,done,medium,Dev_5,frontend,3,,2026-02-17
ISS-0284,"User's description fields should be aligned to the right and spaced out, when in RTL mode (theme/clean, bootstrapbase)",,task,in_progress,medium,Dev_2,backend,3,,2026-02-18
ISS-0285,Language menu in Clean should show language used,,task,in_progress,medium,Dev_2,backend,3,,2026-02-24
ISS-0286,One topic at a time should use a heading tag for the topic heading,,task,in_progress,medium,Dev_2,devops,3,,2026-02-24
ISS-0287,Assignment marking guide screen is laid out poorly in Clean,,task,in_progress,medium,Dev_1,devops,3,,2026-02-23
ISS-0288,Retire MyMobile as a standard theme,,task,done,medium,Dev_3,frontend,3,,2026-02-26
ISS-0289,Replace add_to_log with an event trigger - course module,,story,todo,medium,Dev_2,frontend,3,,2026-02-17
ISS-0290,Replace add_to_log with an event trigger - tag,,story,todo,medium,Dev_3,devops,3,ISS-3774,2026-02-22
ISS-0291,Replace add_to_log with an event trigger - grade,,story,done,medium,Dev_3,backend,3,,2026-02-17
ISS-0292,Replace add_to_log with an event trigger - login,,story,todo,medium,Dev_5,devops,3,,2026-02-13
ISS-0293,Replace add_to_log with an event trigger - enrol,,story,todo,medium,Dev_5,frontend,3,,2026-02-26
ISS-0294,Replace add_to_log with an event trigger - message,,story,done,medium,Dev_2,devops,3,,2026-02-16
ISS-0295,Replace add_to_log with an event trigger - authentication,,story,in_progress,medium,Dev_2,frontend,3,,2026-02-28
ISS-0296,Replace add_to_log with an event trigger - course category,,story,todo,medium,Dev_4,frontend,3,,2026-02-14
ISS-0297,Replace add_to_log with an event trigger - calendar,,story,done,medium,Dev_1,ml_team,3,,2026-02-15
ISS-0298,Replace add_to_log with an event trigger - mod_imscp,,story,done,medium,Dev_1,frontend,3,ISS-15396,2026-02-21
ISS-0299,Replace add_to_log with an event trigger - mod_resource,,story,todo,medium,Dev_5,devops,3,ISS-22851,2026-02-22
ISS-0300,Replace add_to_log with an event trigger - mod_lti,,story,done,medium,Dev_2,frontend,3,,2026-02-25
ISS-0301,Replace add_to_log with an event trigger - mod_survey,,story,done,medium,Dev_5,ml_team,3,ISS-7770,2026-02-25
ISS-0302,Replace add_to_log with an event trigger - mod_url,,story,in_progress,medium,Dev_5,frontend,3,ISS-0269,2026-02-18
ISS-0303,Replace add_to_log with an event trigger - mod_workshop,,story,done,medium,Dev_5,ml_team,3,,2026-02-21
ISS-0304,Replace add_to_log with an event trigger - mod_folder,,story,todo,medium,Dev_5,backend,3,ISS-21662,2026-02-23
ISS-0305,Tabbing through links on course page (and others) does not work on Mac Firefox and Mac Safari (and maybe more),,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-13
ISS-0306,Filepicker selecting file does not announce that the file modal opened,,task,in_progress,medium,Dev_3,backend,3,,2026-02-24
ISS-0307,Review new course editing interface,,task,done,medium,Dev_3,frontend,3,,2026-02-23
ISS-0308,Can not sort gradebook items.,,task,todo,medium,Dev_1,devops,3,ISS-10045,2026-02-15
ISS-0309,Alternate name warnings in Recent Activity block,,task,done,medium,Dev_4,devops,3,ISS-16378,2026-02-13
ISS-0310,MUC cache definitions are NOT documented!!,,task,in_progress,medium,Dev_4,devops,3,,2026-02-26
ISS-0311,Replace Legacy events - Quiz,,task,todo,medium,Dev_2,backend,3,,2026-02-23
ISS-0312,Create a base class for page viewed event,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-16
ISS-0313,Class plugininfo_mod does not cache in the right cache definition,,task,todo,medium,Dev_5,devops,3,ISS-3732,2026-02-18
ISS-0314,"Selecting ""Choose..."" option from My Courses dropdown on Participants page generates error: Can not find data record in database table course",,task,in_progress,medium,Dev_5,devops,3,,2026-02-20
ISS-0315,Add Atto HTML editor to core (the editor formally known as contenteditable),,story,done,medium,Dev_2,ml_team,3,ISS-20584,2026-02-13
ISS-0316,Replace existing add_to_log calls for mod_assign,,story,todo,medium,Dev_3,devops,3,ISS-23295,2026-02-22
ISS-0317,Import latest branch of upload pdf code,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-28
ISS-0318,Verify no UI RTL issues with feedback_pdf plugin.,,task,todo,medium,Dev_4,backend,3,,2026-02-24
ISS-0319,Add unit tests for editpdf after refactoring,,story,done,medium,Dev_5,backend,3,,2026-02-19
ISS-0320,"Allow assignment plugins to ""just be on""",,task,in_progress,medium,Dev_3,backend,3,,2026-02-28
ISS-0321,Clean / Bootstrap theme: Categories & Items page may be too wide to be usable,,task,in_progress,medium,Dev_3,frontend,3,ISS-21016,2026-02-27
ISS-0322,Portfolio instances are loaded when loading the user settings,,task,todo,medium,Dev_5,backend,3,,2026-02-19
ISS-0323,Caching get_plugin_list_with_file,,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-14
ISS-0324,Replace add_to_log call for page viewed in /report/completion/user.php,,story,todo,medium,Dev_3,backend,3,ISS-11153,2026-02-21
ISS-0325,Debugging when changing a users email address and other bugs,,bug,in_progress,medium,Dev_3,backend,3,ISS-9627,2026-02-26
ISS-0326,Create page viewed event for course,,task,done,medium,Dev_5,ml_team,3,ISS-8478,2026-02-25
ISS-0327,user_updated event not triggered when user password modified in moodlelib.php functions,,task,in_progress,medium,Dev_2,backend,3,,2026-02-16
ISS-0328,Polish Moodle dialog for mobile,,task,done,medium,Dev_5,ml_team,3,,2026-02-19
ISS-0329,Update icons in feedback_pdf plugin to match core style.,,task,done,medium,Dev_1,frontend,3,,2026-02-22
ISS-0330,The folder management icon has a weird zindex and shows above modal dialogues,,task,in_progress,medium,Dev_1,backend,3,ISS-14596,2026-02-15
ISS-0331,upgrade mod_chat from yui 2 to yui 3,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-17
ISS-0332,"Mobile: when closing file picker, the page should be re-centred on the file manager (if you were using the file manager)",,task,todo,medium,Dev_1,frontend,3,,2026-02-15
ISS-0333,Update YUI to version 3.12.0,,task,in_progress,medium,Dev_2,backend,3,ISS-11547,2026-02-16
ISS-0334,core_text::convert produces notices when experiencing invalid utf8 params or char not in target encoding,,task,done,medium,Dev_5,backend,3,,2026-02-15
ISS-0335,"File picker: when editing a file from file manager, on a mobile device, the height of the file picker Edit dialog is too small.",,task,todo,medium,Dev_1,frontend,3,,2026-02-21
ISS-0336,Docked blocks zindex puts them on top of fullscreen dialogs,,task,done,medium,Dev_5,backend,3,,2026-02-15
ISS-0337,File picker modal layout issues when using clean theme.,,task,done,medium,Dev_1,devops,3,,2026-02-25
ISS-0338,Change header for selecting file in filepicker,,task,todo,medium,Dev_1,backend,3,ISS-5111,2026-02-15
ISS-0339,filepicker infinite scroll scrolling issues,,task,todo,medium,Dev_4,devops,3,,2026-02-15
ISS-0340,core_component_testcase assumes you don't have add-ons isntalled,,story,todo,medium,Dev_1,ml_team,3,ISS-2609,2026-02-24
ISS-0341,Atto - In html mode the other buttons are disabled but the visual difference is too subtle,,task,todo,medium,Dev_3,devops,3,,2026-02-17
ISS-0342,D&D moving module to hidden section does not change visibility,,task,in_progress,medium,Dev_4,backend,3,,2026-02-17
ISS-0343,Increase time limit for the tool_uploadcourse,,task,todo,medium,Dev_2,frontend,3,ISS-15203,2026-02-27
ISS-0344,User profile field submit buttons in awkward location when using clean theme.,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-18
ISS-0345,Atto HTML Editor - Close the styles menu when clicked outside,,task,in_progress,medium,Dev_5,ml_team,3,ISS-1582,2026-02-25
ISS-0346,Atto HTML Editor - Decide on the list of headings to include,,task,in_progress,medium,Dev_5,backend,3,,2026-02-25
ISS-0347,Filepicker is broken in IE9,,task,done,medium,Dev_4,frontend,3,,2026-02-17
ISS-0348,Atto HTML Editor - The text box width changes if you toggle back and forth between wysiwyg and html mode,,task,done,medium,Dev_1,devops,3,,2026-02-20
ISS-0349,Revert temporary fix in filepicker for IE8,,task,in_progress,medium,Dev_3,devops,3,,2026-02-28
ISS-0350,Export to portfolio button at bottom of database activity view doesn't work if Delete selected button is displayed.,,task,in_progress,medium,Dev_1,devops,3,,2026-02-14
ISS-0351,Add support for admin tool subplugins,,story,done,medium,Dev_4,frontend,3,ISS-14656,2026-02-15
ISS-0352,Implement new log storage management admin UI,,story,done,medium,Dev_3,devops,3,,2026-02-23
ISS-0353,Implement logstore_standard plugin,,story,done,medium,Dev_5,backend,3,,2026-02-23
ISS-0354,Implement logstore_legacy emulation reader plugin,,story,done,medium,Dev_1,devops,3,,2026-02-15
ISS-0355,Simple changes to main course page to improve accessibility,,task,done,medium,Dev_5,backend,3,ISS-15935,2026-02-27
ISS-0356,Implement log store settings and related filtering code,,story,in_progress,medium,Dev_2,ml_team,3,,2026-02-24
ISS-0357,Implement tool_log plugin ,,story,done,medium,Dev_3,ml_team,3,,2026-02-13
ISS-0358,Forum discussion page needs aria and role attributes to make navigation easier,,task,done,medium,Dev_5,backend,3,,2026-02-25
ISS-0359,Define logging interfaces in core,,task,in_progress,medium,Dev_5,backend,3,,2026-02-14
ISS-0360,Edit PDF: Enable colour and tool chooser menus.,,task,todo,medium,Dev_4,devops,3,ISS-16630,2026-02-21
ISS-0361,Edit PDF: Add line tool (including rectangle + oval tools),,story,in_progress,medium,Dev_4,devops,3,,2026-02-18
ISS-0362,Edit PDF: Finish work on comments tool,,task,todo,medium,Dev_4,devops,3,ISS-13708,2026-02-15
ISS-0363,Edit PDF: Add support for the pen tool,,story,in_progress,medium,Dev_5,backend,3,,2026-02-23
ISS-0364,Edit PDF: Add support for the select tool,,story,todo,medium,Dev_3,devops,3,,2026-02-20
ISS-0365,Convert Course participation report to new logging API,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-27
ISS-0366,Convert Statistics report to new logging API,,task,done,medium,Dev_4,ml_team,3,,2026-02-18
ISS-0367,Convert recent activity block to use new Events API,,task,in_progress,medium,Dev_5,devops,3,,2026-02-15
ISS-0368,Convert outline report to use new logging API,,task,todo,medium,Dev_3,frontend,3,ISS-23153,2026-02-13
ISS-0369,Edit PDF: Add support for the oval tool,,story,todo,medium,Dev_1,frontend,3,,2026-02-20
ISS-0370,Edit PDF: Add rectangle tools,,story,in_progress,medium,Dev_4,backend,3,,2026-02-20
ISS-0371,Edit PDF: Add support for the stamp tool,,story,in_progress,medium,Dev_2,ml_team,3,ISS-4483,2026-02-18
ISS-0372,Edit PDF: Add list of generated pdf(s) to grading form,,story,todo,medium,Dev_1,ml_team,3,,2026-02-22
ISS-0373,Buffering in standard log storage,,task,done,medium,Dev_5,ml_team,3,,2026-02-13
ISS-0374,create ajax method to get user pref,,task,in_progress,medium,Dev_3,devops,3,ISS-7910,2026-02-22
ISS-0375,Can't delete the last file from filearea (under some circumstances),,task,done,medium,Dev_1,backend,3,,2026-02-21
ISS-0376,Mymobile theme: javascript error on course pages,,task,todo,medium,Dev_3,backend,3,,2026-02-17
